name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
缶亭,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,991494fc75a0cbd45b1093b4,991494fc75a0cbd45b1093b4,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=991494fc75a0cbd45b1093b4&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257082, 'lng': 120.14675}",http://api.map.baidu.com/place/detail?uid=991494fc75a0cbd45b1093b4&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.14675,30.257082,旅游景点,景点
闲泉,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,8374d02916c29dbe09b93a03,8374d02916c29dbe09b93a03,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8374d02916c29dbe09b93a03&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257088, 'lng': 120.1468}",http://api.map.baidu.com/place/detail?uid=8374d02916c29dbe09b93a03&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.1468,30.257088,旅游景点,景点
邓石如像,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,060c2ffa12f083018bb988e7,060c2ffa12f083018bb988e7,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=060c2ffa12f083018bb988e7&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257062, 'lng': 120.146655}",http://api.map.baidu.com/place/detail?uid=060c2ffa12f083018bb988e7&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146655,30.257062,旅游景点,景点
前山石坊,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,b7717ac52982d5c5ae31e5a0,b7717ac52982d5c5ae31e5a0,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b7717ac52982d5c5ae31e5a0&output=html&source=placeapi_v2', 'overall_rating': '0', 'image_num': '3', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256758, 'lng': 120.146575}",http://api.map.baidu.com/place/detail?uid=b7717ac52982d5c5ae31e5a0&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146575,30.256758,旅游景点,景点
凉堂,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号(西泠印社社址内)(平湖秋月),None,c8550ff3f58b7a0f0e3dda2b,c8550ff3f58b7a0f0e3dda2b,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c8550ff3f58b7a0f0e3dda2b&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256918, 'lng': 120.146696}",http://api.map.baidu.com/place/detail?uid=c8550ff3f58b7a0f0e3dda2b&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146696,30.256918,旅游景点,景点
印藏,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,37a702cc856fe04d343a71c8,37a702cc856fe04d343a71c8,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37a702cc856fe04d343a71c8&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256949, 'lng': 120.146472}",http://api.map.baidu.com/place/detail?uid=37a702cc856fe04d343a71c8&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146472,30.256949,旅游景点,景点
小盘谷,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,c610c6dddbac905ef03cba4f,,1,"{'distance': 226, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c610c6dddbac905ef03cba4f&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '08:30-16:30', 'label': '景区,', 'children': []}","{'lat': 30.256988, 'lng': 120.146383}",http://api.map.baidu.com/place/detail?uid=c610c6dddbac905ef03cba4f&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146383,30.256988,旅游景点,景点
石交亭,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,8694306d18487255c9e33c9e,8694306d18487255c9e33c9e,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8694306d18487255c9e33c9e&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256753, 'lng': 120.146406}",http://api.map.baidu.com/place/detail?uid=8694306d18487255c9e33c9e&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146406,30.256753,旅游景点,景点
潜泉,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,dfb9d69f86299a1a3010af87,dfb9d69f86299a1a3010af87,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=dfb9d69f86299a1a3010af87&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.25705, 'lng': 120.146241}",http://api.map.baidu.com/place/detail?uid=dfb9d69f86299a1a3010af87&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146241,30.25705,旅游景点,景点
还朴精庐,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,2f2e2f304257a3172bb97c10,2f2e2f304257a3172bb97c10,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2f2e2f304257a3172bb97c10&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257079, 'lng': 120.146183}",http://api.map.baidu.com/place/detail?uid=2f2e2f304257a3172bb97c10&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146183,30.257079,旅游景点,景点
吴隐石像,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号(中山公园西面)西泠印社内,None,a7efcbdcda9b514285420edc,a7efcbdcda9b514285420edc,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a7efcbdcda9b514285420edc&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.25711, 'lng': 120.146179}",http://api.map.baidu.com/place/detail?uid=a7efcbdcda9b514285420edc&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146179,30.25711,旅游景点,景点
中国印学博物馆现货冲锋衣,浙江省,杭州市,西湖区,浙江省杭州市西湖区北山街道孤山后山路10号,None,a0dae35dc3d362f59de32172,,1,"{'distance': 269, 'tag': '旅游景点;博物馆', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a0dae35dc3d362f59de32172&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '旅游景点 博物馆 主题博物馆', 'children': []}","{'lat': 30.25754, 'lng': 120.146039}",http://api.map.baidu.com/place/detail?uid=a0dae35dc3d362f59de32172&output=html&source=placeapi_v2,旅游景点;博物馆,scope,False,0,120.146039,30.25754,旅游景点,博物馆
遁庵,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,33c94be37439bfdfafee7a94,33c94be37439bfdfafee7a94,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=33c94be37439bfdfafee7a94&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257091, 'lng': 120.146154}",http://api.map.baidu.com/place/detail?uid=33c94be37439bfdfafee7a94&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146154,30.257091,旅游景点,景点
西泠印社-观乐,浙江省,杭州市,西湖区,杭州市西湖区西湖风景名胜区内西泠印社内,None,007fdde1c8c2cc0febe5829e,007fdde1c8c2cc0febe5829e,1,"{'distance': 0, 'tag': '旅游景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=007fdde1c8c2cc0febe5829e&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257186, 'lng': 120.146368}",http://api.map.baidu.com/place/detail?uid=007fdde1c8c2cc0febe5829e&output=html&source=placeapi_v2,旅游景点,scope,False,0,120.146368,30.257186,旅游景点,行业缺失
数峰阁遗址,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,c730b0328debeba48b2fb587,c730b0328debeba48b2fb587,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c730b0328debeba48b2fb587&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.256963, 'lng': 120.147041}",http://api.map.baidu.com/place/detail?uid=c730b0328debeba48b2fb587&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.147041,30.256963,旅游景点,文物古迹
鉴亭,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,(0571)87179603,9826a091d3e4fb3cb64f54c5,9826a091d3e4fb3cb64f54c5,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9826a091d3e4fb3cb64f54c5&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.257045, 'lng': 120.145863}",http://api.map.baidu.com/place/detail?uid=9826a091d3e4fb3cb64f54c5&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.145863,30.257045,旅游景点,景点
海霞西爽,浙江省,杭州市,西湖区,杭州市西湖区孤山路31号西泠印社内,None,5195c0c2fda27d3707026fbf,5195c0c2fda27d3707026fbf,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5195c0c2fda27d3707026fbf&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.25701, 'lng': 120.145863}",http://api.map.baidu.com/place/detail?uid=5195c0c2fda27d3707026fbf&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.145863,30.25701,旅游景点,景点
五观堂,浙江省,杭州市,西湖区,浙江省杭州市西湖区南山路5-1号太子湾公园附近,None,31f9101be4786db926e0a042,31f9101be4786db926e0a042,1,"{'distance': 757, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=31f9101be4786db926e0a042&output=html&source=placeapi_v2', 'overall_rating': '5', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.235022, 'lng': 120.155788}",http://api.map.baidu.com/place/detail?uid=31f9101be4786db926e0a042&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.155788,30.235022,旅游景点,景点
杭州西湖风景名胜区-澄观亭,浙江省,杭州市,西湖区,浙江省杭州市西湖区长桥溪水生态修复公园矜春台上,None,c640d046eae315dae215f950,c640d046eae315dae215f950,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c640d046eae315dae215f950&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.229649, 'lng': 120.159033}",http://api.map.baidu.com/place/detail?uid=c640d046eae315dae215f950&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.159033,30.229649,旅游景点,景点
三圣殿,浙江省,杭州市,西湖区,杭州市西湖区南山路5-1号太子湾公园附近,None,3da907f3e2d17353b320a87d,3da907f3e2d17353b320a87d,1,"{'distance': 819, 'tag': '旅游景点;寺庙', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3da907f3e2d17353b320a87d&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '3', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.23418, 'lng': 120.155647}",http://api.map.baidu.com/place/detail?uid=3da907f3e2d17353b320a87d&output=html&source=placeapi_v2,旅游景点;寺庙,scope,False,0,120.155647,30.23418,旅游景点,寺庙
小教堂,浙江省,杭州市,西湖区,杭州市西湖区太子湾公园内,(0571)87963701,2bad3ecbb94a729c76e5b623,2bad3ecbb94a729c76e5b623,1,"{'distance': 0, 'tag': '旅游景点;教堂', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2bad3ecbb94a729c76e5b623&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.232262, 'lng': 120.147391}",http://api.map.baidu.com/place/detail?uid=2bad3ecbb94a729c76e5b623&output=html&source=placeapi_v2,旅游景点;教堂,scope,False,0,120.147391,30.232262,旅游景点,教堂
牡丹园,浙江省,杭州市,西湖区,杭州市西湖区南山路南端与苏堤之间花港公园内,None,37d60a464d6eb4601e1d1143,37d60a464d6eb4601e1d1143,1,"{'distance': 2159, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37d60a464d6eb4601e1d1143&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '10:00-21:30', 'label': '景区,', 'children': []}","{'lat': 30.235783, 'lng': 120.146455}",http://api.map.baidu.com/place/detail?uid=37d60a464d6eb4601e1d1143&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146455,30.235783,旅游景点,景点
御碑亭,浙江省,杭州市,西湖区,杭州市西湖区南山路南端与苏堤之间花港公园内,(0571)87987019,c7eca12b5320ae37e115f940,c7eca12b5320ae37e115f940,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c7eca12b5320ae37e115f940&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.238254, 'lng': 120.148664}",http://api.map.baidu.com/place/detail?uid=c7eca12b5320ae37e115f940&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.148664,30.238254,旅游景点,文物古迹
逍遥轩,浙江省,杭州市,西湖区,杭州市西湖区南山路5-1号太子湾公园附近,None,34059f97e6a0e85471455b7f,34059f97e6a0e85471455b7f,1,"{'distance': 0, 'tag': '旅游景点;风景区', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=34059f97e6a0e85471455b7f&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.231544, 'lng': 120.147244}",http://api.map.baidu.com/place/detail?uid=34059f97e6a0e85471455b7f&output=html&source=placeapi_v2,旅游景点;风景区,scope,False,0,120.147244,30.231544,旅游景点,风景区
清婉亭,浙江省,杭州市,西湖区,杭州市西湖区南山路5-1号太子湾公园内,None,5521ac4c9aee136d5fbe86c2,5521ac4c9aee136d5fbe86c2,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5521ac4c9aee136d5fbe86c2&output=html&source=placeapi_v2', 'shop_hours': '', 'children': []}","{'lat': 30.232324, 'lng': 120.150453}",http://api.map.baidu.com/place/detail?uid=5521ac4c9aee136d5fbe86c2&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.150453,30.232324,旅游景点,景点
鱼池古迹,浙江省,杭州市,西湖区,杭州市西湖区南山路南端与苏堤之间花港公园内,(0571)87997802,f79f8cb06956df8ea3acc4fe,f79f8cb06956df8ea3acc4fe,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f79f8cb06956df8ea3acc4fe&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.238427, 'lng': 120.148644}",http://api.map.baidu.com/place/detail?uid=f79f8cb06956df8ea3acc4fe&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.148644,30.238427,旅游景点,景点
挹江亭,浙江省,杭州市,西湖区,浙江省杭州市西湖区西湖风景名胜区邑江亭,None,a74481d651c67f45f503b8d3,a74481d651c67f45f503b8d3,1,"{'distance': 1689, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a74481d651c67f45f503b8d3&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '3', 'shop_hours': '', 'label': '景区,古迹', 'children': []}","{'lat': 30.218851, 'lng': 120.149672}",http://api.map.baidu.com/place/detail?uid=a74481d651c67f45f503b8d3&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.149672,30.218851,旅游景点,文物古迹
涵碧亭,浙江省,杭州市,西湖区,浙江省杭州市西湖区西湖风景名胜区涵碧亭,None,844a750ed5b530ba626858d2,844a750ed5b530ba626858d2,1,"{'distance': 0, 'tag': '旅游景点;文物古迹', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=844a750ed5b530ba626858d2&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.221436, 'lng': 120.153047}",http://api.map.baidu.com/place/detail?uid=844a750ed5b530ba626858d2&output=html&source=placeapi_v2,旅游景点;文物古迹,scope,False,0,120.153047,30.221436,旅游景点,文物古迹
自然居,浙江省,杭州市,西湖区,杭州市西湖区南山路南端与苏堤之间花港公园内,None,7a141dfab1eda59d2afc4883,,1,"{'distance': 2127, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7a141dfab1eda59d2afc4883&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.237868, 'lng': 120.148634}",http://api.map.baidu.com/place/detail?uid=7a141dfab1eda59d2afc4883&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.148634,30.237868,旅游景点,景点
圆缘屋,浙江省,杭州市,西湖区,浙江省杭州市西湖区南山路5-1号太子湾公园附近,None,37d60a464d6ab4601e1d117f,37d60a464d6ab4601e1d117f,1,"{'distance': 0, 'tag': '旅游景点;景点', 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=37d60a464d6ab4601e1d117f&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '景区,', 'children': []}","{'lat': 30.232135, 'lng': 120.146565}",http://api.map.baidu.com/place/detail?uid=37d60a464d6ab4601e1d117f&output=html&source=placeapi_v2,旅游景点;景点,scope,False,0,120.146565,30.232135,旅游景点,景点
